avgKills,avgDeaths,avgAssists,avgChampLevel,avgChampExperience,avgDoubleKills,avgTripleKills,avgQuadraKills,avgPentaKills,avgConsumablesPurchased,avgDamageDealtToBuildings,avgDamageDealtToObjectives,avgDamageSelfMitigated,avgDetectorWardsPlaced,avgTimePlayed,avgGoldEarned,avgGoldSpent,avgInhibitorKills,avgItemsPurchased,avgLargestKillingSpree,avgKillingSprees,avgLongestTimeSpentLiving,avgMagicDamageDealt,avgMagicDamageDealtToChampions,avgMagicDamageTaken,avgPhysicalDamageDealt,avgPhysicalDamageDealtToChampions,avgPhysicalDamageTaken,avgTotalDamageDealt,avgTotalDamageDealtToChampions,avgTotalDamageShieldedOnTeammates,avgTotalDamageTaken,avgTrueDamageDealt,avgTrueDamageDealtToChampions,avgTrueDamageTaken,avgTotalHeal,avgTotalHealsOnTeammates,avgTotalMinionsKilled,avgTotalTimeCCDealt,avgTotalTimeSpentDead,avgTurretKills,avgTurretsLost,avgNeutralMinionsKilled,avgObjectivesStolen,avgObjectivesStolenAssists,avgVisionScore,avgVisionWardsBoughtInGame,avgWardsKilled,avgWardsPlaced,avgAbilityUses,avgAcesBefore15Minutes,avgAlliedJungleMonsterKills,avgBaronTakedowns,avgBlastConeOppositeOpponentCount,avgBountyGold,avgBuffsStolen,avgDamagePerMinute,avgDeathsByEnemyChamps,avgDragonTakedowns,avgEffectiveHealAndShielding,avgEnemyChampionImmobilizations,avgEnemyJungleMonsterKills,avgEpicMonsterSteals,avgGoldPerMinute,avgJungleCsBefore10Minutes,avgKda,avgKillParticipation,avgKillsNearEnemyTurret,avgKillsUnderOwnTurret,avgKillsWithHelpFromEpicMonster,avgMaxKillDeficit,avgMultikills,avgOutnumberedKills,avgRiftHeraldTakedowns,avgScuttleCrabKills,avgSkillshotsDodged,avgSkillshotsHit,avgSoloKills,avgTakedowns,avgTakedownsAfterGainingLevelAdvantage,avgTakedownsBeforeJungleMinionSpawn,avgTurretPlatesTaken,avgTurretTakedowns,avgTurretsTakenWithRiftHerald,avgVisionScorePerMinute,avgWardTakedownsBefore20M,avgWardsGuarded,avgSoloTurretsLategame,avgDodgeSkillShotsSmallWindow,avgTookLargeDamageSurvived,avgPickKillWithAlly,avgKnockEnemyIntoTeamAndKill,avgVisionScoreAdvantageLaneOpponent,avgMaxLevelLeadLaneOpponent,avgLaningPhaseGoldExpAdvantage,avgEarlyLaningPhaseGoldExpAdvantage,avgEarliestBaron,avgKillsOnLanersEarlyJungleAsJungler,avgJunglerKillsEarlyJungle,avgTakedownsFirst25Minutes,baron_first,baron_kills,champion_first,champion_kills,dragon_first,dragon_kills,inhibitor_first,inhibitor_kills,riftHerald_first,riftHerald_kills,tower_first,tower_kills,gameDuration,win
6.2,5.2,7.0,14.8,13398.0,0.6,0.0,0.0,0.0,4.8,4957.2,13195.4,13650.0,2.6,1741.0,11729.0,10382.0,0.6,23.8,2.8,2.2,612.4,50975.6,9426.4,5379.0,50574.0,7099.0,11541.2,115403.8,19253.8,194.6,18683.4,13853.6,2727.6,1762.8,7548.8,174.0,116.0,169.8,137.8,1.8,2.0,26.6,0.0,0.0,31.8,2.6,6.0,11.8,225.0,0.0,16.38,0.6,0.0,235.0,0.2,663.2638,5.2,1.2,368.7379,24.0,1.9,0.0,404.0554,6.68,2.885,0.5077,1.8,0.4,0.0,7.0,0.6,0.6,0.2,1.2,24.6,45.2,2.0,13.2,0.2,0.0,1.4,2.2,5.0,1.1142,3.8,0.2,4.0,25.0,0.0,9.6,1.6,0.2182,2.0,0.2,0.2,1413.2652,,,,True,1,False,31,False,2,True,3,True,1,True,9,1741,True
7.0,3.4,8.4,12.2,9677.2,0.8,0.0,0.0,0.0,3.0,2383.2,10477.6,6255.8,1.4,1252.0,9307.0,7952.0,0.0,16.8,4.2,1.6,368.0,37664.6,5608.2,4651.0,42910.4,6282.2,7810.0,85399.0,12285.8,0.0,12860.4,4822.8,395.0,398.4,3348.0,974.8,83.8,101.4,86.0,1.0,0.0,29.0,0.0,0.0,17.2,1.4,2.8,6.4,177.2,0.0,19.4,0.0,0.0,0.0,0.4,588.3382,3.4,1.2,974.832,9.8,2.38,0.0,445.6965,12.8,7.2,0.9059,2.4,0.6,0.0,0.0,0.8,0.2,0.2,0.2,14.4,10.4,1.4,15.4,0.0,0.0,1.8,1.2,0.0,0.8523,2.8,0.2,1.0,60.0,0.0,12.0,0.0,-0.0142,1.0,0.4,0.4,,,,,False,0,True,35,True,3,False,0,False,1,True,5,1252,True
6.4,9.2,10.0,14.6,13480.4,0.6,0.2,0.0,0.0,4.0,2301.2,8963.2,25434.2,1.6,1968.0,12206.4,11763.6,0.0,22.8,1.2,1.2,480.8,57625.0,8120.0,14709.0,72846.0,12695.8,13015.4,144402.6,23881.4,911.4,32951.8,13930.4,3064.6,5226.0,8809.0,106.6,117.6,393.8,294.4,0.8,9.0,34.8,0.0,0.0,31.8,1.6,2.8,12.6,232.6,0.0,20.5,0.2,0.0,310.0,0.2,728.0519,9.0,1.6,1018.1207,35.4,5.2,0.0,372.1304,8.96,2.0682,0.3489,1.6,0.6,0.4,0.0,0.8,0.6,0.4,1.2,183.0,25.6,1.4,16.4,0.0,3.6,2.4,1.6,0.0,0.9903,1.2,0.0,1.0,172.0,0.0,13.6,3.6,0.1732,0.4,0.2,0.0,,,,,False,0,True,32,False,1,False,0,True,1,True,5,1968,False
4.6,3.2,3.2,12.8,10708.4,0.8,0.0,0.0,0.0,3.0,2498.6,4945.2,12558.6,1.4,1398.0,8835.2,7572.0,0.0,17.4,3.2,1.2,754.6,13087.2,3406.2,3588.2,79181.8,9388.0,10657.4,96664.0,13551.0,151.8,15345.4,4394.2,756.0,1098.8,2179.2,93.6,104.2,74.8,91.4,0.8,2.0,26.0,0.0,0.0,18.6,1.6,2.0,8.4,254.4,0.0,18.0,0.0,0.0,100.0,0.2,581.3167,3.2,0.0,245.465,9.4,2.28,0.0,379.0156,8.8,2.7267,0.4875,1.6,0.6,0.0,1.0,0.8,1.4,0.0,0.8,29.8,23.4,2.2,7.8,0.0,0.0,1.2,0.8,0.0,0.8178,1.8,0.2,4.0,18.0,0.0,5.0,2.4,0.6637,0.8,0.0,0.0,,,,,False,0,True,23,False,0,False,0,False,0,True,4,1398,True
6.0,1.8,5.4,12.2,9803.6,0.2,0.2,0.0,0.0,3.8,2304.6,9072.6,6779.6,2.2,1214.0,8843.4,7832.0,0.0,17.2,3.2,1.6,433.6,29915.0,4760.8,2629.4,48676.6,5037.8,8624.6,87156.8,10988.6,214.0,11800.6,8564.4,1188.8,545.8,5506.2,2434.6,90.8,96.8,47.4,1.0,1.0,25.4,0.0,0.0,19.0,3.2,2.4,8.4,156.8,0.0,16.9,0.0,0.0,0.0,0.2,542.9054,1.8,0.4,2648.6652,4.0,2.7,0.0,436.9392,9.6,6.6667,1.2667,1.2,0.8,0.0,0.0,0.4,1.6,0.4,0.4,10.2,23.4,2.4,11.4,0.0,0.0,1.8,1.8,5.0,0.9696,3.2,0.4,2.0,6.0,0.0,7.2,1.0,0.2073,1.8,0.2,0.2,,,,,False,0,True,30,False,1,False,0,True,2,True,5,1214,True
6.6,2.8,6.4,10.6,7886.8,1.2,0.0,0.0,0.0,3.4,2251.8,6287.8,5905.4,1.2,1060.0,7986.6,7350.0,0.0,16.4,3.2,1.6,395.8,9531.4,2104.6,2881.6,42605.0,7003.6,6954.0,59292.8,10186.6,31.8,10866.6,7155.8,1077.8,1030.0,3380.2,665.6,79.8,165.8,49.8,0.8,0.0,18.8,0.0,0.0,15.4,1.8,2.2,6.6,117.6,0.0,12.6,0.0,0.0,0.0,0.2,576.454,2.8,0.8,697.5477,11.2,1.6,0.0,451.9605,7.2,6.5333,0.9286,1.6,0.4,0.4,0.0,1.2,0.6,0.6,0.6,4.6,7.6,1.8,13.0,0.0,0.0,2.0,1.4,5.0,0.8923,2.2,0.2,1.0,3.0,0.0,9.0,1.2,1.4484,1.0,0.0,0.0,,,,,False,0,True,33,False,1,False,0,True,1,True,4,1060,True
6.6,1.6,8.0,13.2,11149.8,0.8,0.2,0.0,0.0,4.2,4256.8,14202.4,6111.4,2.6,1386.0,11019.6,10452.6,0.6,17.0,4.8,1.8,684.0,52538.0,7430.8,3666.2,47256.2,2798.4,6892.8,107215.8,10957.0,0.0,10813.6,7420.8,726.8,253.6,3122.8,66.0,98.6,282.8,35.2,2.2,0.0,39.8,0.0,0.0,20.2,2.8,2.4,8.6,205.4,0.0,19.8,0.6,0.0,0.0,0.6,474.0613,1.6,1.4,66.0,12.2,10.2,0.0,476.7688,10.4,9.5,1.825,1.2,0.4,0.0,0.0,1.0,1.6,0.8,0.8,12.2,39.4,1.8,14.6,0.0,0.0,5.4,3.0,10.0,0.8907,2.2,0.4,2.0,38.0,0.0,10.2,1.4,0.6154,2.6,0.6,0.4,1311.1127,,,,True,1,True,33,True,3,True,3,True,2,True,11,1386,True
5.4,6.8,5.0,15.2,14136.4,0.4,0.0,0.0,0.0,5.2,2527.4,6411.4,14903.6,2.8,1865.0,11344.6,11226.0,0.0,23.6,2.4,1.2,463.2,30013.6,7328.0,7126.2,90148.0,9938.6,12847.8,124718.6,18201.4,462.8,20650.2,4555.8,933.6,675.0,3420.4,408.2,136.6,321.6,194.2,0.6,10.0,27.6,0.0,0.0,33.0,3.6,5.2,14.0,201.0,0.0,21.2,0.0,0.0,330.0,0.0,585.5121,6.8,1.2,871.2391,10.4,0.0,0.0,364.9529,9.4,1.6359,0.2476,0.8,0.8,0.0,0.0,0.4,0.2,0.0,0.8,22.0,26.0,2.2,10.4,0.0,0.0,0.6,0.8,0.0,1.0723,2.4,0.8,2.0,13.0,0.0,6.6,0.0,0.2139,1.2,0.2,0.0,,,,,False,0,False,27,False,2,False,0,False,0,False,3,1865,False
4.6,6.2,7.0,14.8,13339.6,0.2,0.0,0.0,0.0,5.0,1219.4,8570.6,19745.8,3.0,1985.0,11390.0,10685.0,0.0,23.4,2.4,1.0,750.4,33610.2,5533.6,9338.2,72214.0,7506.8,11164.0,116797.6,14624.6,323.2,22797.8,10972.6,1583.0,2295.0,3921.4,243.0,115.0,186.2,195.4,0.4,8.0,36.2,0.0,0.0,29.6,3.0,4.4,13.2,265.8,0.0,25.2,0.8,0.0,195.0,0.2,441.9197,6.2,0.8,566.3977,12.4,2.46,0.0,344.1849,11.0,1.9405,0.3742,0.6,0.2,0.2,0.0,0.2,0.8,0.2,1.2,102.8,20.6,0.2,11.6,0.0,0.0,2.0,0.6,5.0,0.9189,2.6,0.0,3.0,99.0,0.0,7.8,0.6,-0.0221,1.6,0.2,0.0,1407.2374,,,,True,1,False,23,False,0,False,0,True,1,True,2,1985,False
9.0,6.6,15.4,16.0,15602.6,0.6,0.4,0.2,0.0,7.6,4980.4,13267.0,13129.0,3.6,1892.0,13570.6,12050.0,0.6,25.8,5.0,1.6,596.4,54957.6,12155.2,7243.8,64454.0,8662.0,15044.8,125578.0,23592.2,797.0,24379.4,6165.6,2773.8,2090.0,4657.6,185.8,111.2,380.2,212.0,2.2,5.0,35.6,0.0,0.0,43.8,4.8,4.8,13.6,204.0,0.0,21.9,0.8,0.0,240.0,0.0,747.9182,6.6,2.4,983.013,24.0,4.3,0.0,430.2237,10.4,3.7943,0.7176,1.2,1.8,0.2,1.0,1.2,1.6,0.0,1.2,13.4,31.4,0.8,24.4,0.0,0.0,2.4,4.2,0.0,1.4053,2.6,0.0,0.0,14.0,0.0,16.6,3.2,0.7087,1.0,0.0,0.0,1765.707,,,,True,1,True,45,True,4,True,3,False,0,False,11,1892,True
6.8,7.6,13.0,17.0,18273.8,0.6,0.2,0.2,0.0,4.4,2771.4,7631.8,23871.0,2.2,2513.0,14967.0,13427.0,0.2,26.0,3.6,1.4,693.0,41943.8,11280.4,22892.0,131463.6,13694.6,12465.6,185297.6,25886.6,854.6,36095.4,11889.0,910.4,736.8,8132.4,199.6,171.0,253.6,256.0,0.8,9.0,31.4,0.4,0.0,38.6,2.8,5.4,13.6,274.2,0.0,23.6,0.0,0.0,520.0,0.0,617.9992,7.6,1.0,1054.2479,32.2,0.0,0.4,357.3156,9.2,2.9867,0.5211,0.6,0.8,0.4,0.0,1.0,0.8,0.0,1.0,22.4,47.0,0.8,19.8,0.2,0.0,1.4,2.0,0.0,0.9363,1.2,0.0,2.0,26.0,0.0,16.6,3.6,-0.2338,1.4,0.0,0.0,,,,,False,0,False,34,False,3,True,1,False,0,False,5,2513,False
3.4,6.2,3.2,11.4,8653.8,0.4,0.0,0.0,0.0,3.4,1330.2,4761.8,10585.6,1.2,1324.0,7627.0,7005.0,0.0,16.2,1.2,0.6,353.2,22834.0,4371.6,6537.8,43219.8,4692.4,7697.0,69734.4,9462.0,30.0,15012.2,3680.0,397.2,776.0,1679.2,0.0,92.2,200.6,137.4,0.4,4.0,20.8,0.0,0.0,18.8,1.4,2.8,9.2,112.0,0.0,14.7,0.0,0.0,225.0,0.2,428.5934,6.2,1.0,30.0635,17.6,0.8,0.0,345.4775,10.4,1.1333,0.2129,0.6,0.0,0.0,0.0,0.4,1.0,0.0,0.2,59.6,25.8,1.2,6.6,0.0,0.0,0.6,0.4,0.0,0.8779,2.6,0.2,2.0,95.0,0.0,3.8,1.2,0.0814,1.0,0.2,0.0,,,,,False,0,False,17,True,2,False,0,False,0,True,2,1324,False
6.4,6.2,10.6,16.2,15943.0,0.4,0.0,0.0,0.0,3.6,4487.6,19398.0,33614.0,1.4,2288.0,13992.4,13402.0,0.6,23.8,3.0,1.6,734.4,35504.8,8180.8,11966.0,118190.2,14903.8,16634.8,163679.0,24499.8,3108.0,30830.0,9982.6,1414.0,2228.0,12557.6,4993.8,141.6,298.0,221.6,1.8,3.0,40.2,0.0,0.0,51.0,1.6,7.0,18.8,409.8,0.0,25.7,0.8,0.0,230.0,0.2,642.2686,6.2,1.8,8102.1979,23.6,3.28,0.0,366.8179,10.28,2.8443,0.5484,1.6,0.2,0.0,1.0,0.4,1.4,0.2,1.2,24.2,48.4,1.2,17.0,0.2,0.0,1.0,3.8,5.0,1.3497,2.6,0.0,1.0,75.0,0.6,12.2,2.0,0.3976,1.6,0.0,0.0,1944.4022,,,,True,1,True,32,False,3,True,4,True,1,True,11,2288,True
7.4,4.4,13.0,15.4,14926.8,1.0,0.0,0.0,0.0,6.0,3689.6,11929.6,24104.2,3.4,2004.0,12720.8,10335.0,0.4,23.8,4.4,1.2,672.2,62043.6,11250.2,8776.2,73712.6,13082.4,16636.2,142715.2,25053.6,1333.0,28241.4,6958.4,720.6,2828.2,13822.6,2605.6,117.6,448.6,137.0,1.8,4.0,36.4,0.0,0.0,39.6,3.6,4.2,12.6,294.8,0.0,18.3,0.0,0.0,225.0,0.6,749.9957,4.4,1.6,3938.8683,38.0,5.88,0.0,380.816,10.4,5.3538,0.9273,2.2,0.0,0.4,6.0,1.0,1.2,0.2,1.4,31.4,55.2,0.8,20.4,0.0,0.0,1.8,5.8,5.0,1.2061,1.6,0.8,2.0,107.0,0.4,16.6,4.0,0.5799,1.6,0.0,0.0,,,,,False,0,False,37,False,3,True,2,True,1,False,9,2004,True
10.8,5.2,12.8,15.4,14617.0,1.2,0.4,0.2,0.0,3.0,5309.8,13139.4,14827.0,1.6,1684.0,12965.0,11296.0,0.4,20.2,4.2,2.0,578.0,24943.6,7378.2,3067.0,77939.4,11262.2,18459.8,114410.8,20373.2,926.4,21961.0,11526.6,1731.4,433.2,6581.6,4125.0,109.0,237.4,162.8,1.6,6.0,28.0,0.0,0.0,24.2,2.0,3.0,9.4,228.0,0.0,16.1,1.0,0.0,150.0,0.4,725.7267,5.2,1.0,5051.6133,13.6,4.24,0.0,461.8375,10.4,5.855,0.9077,1.8,1.0,0.0,0.0,1.8,1.4,0.2,0.8,41.6,31.6,1.4,23.6,0.0,0.0,2.2,3.0,5.0,0.8765,2.2,0.2,4.0,36.0,0.0,19.8,0.0,0.2934,2.0,0.2,0.2,1321.627,,,,True,1,True,54,True,2,True,2,True,1,False,10,1684,True
7.8,1.8,6.2,12.6,10083.2,0.6,0.0,0.0,0.0,4.4,4165.8,10628.8,9794.6,1.0,1311.0,9865.4,9622.0,0.2,19.2,5.2,1.8,265.8,17425.2,3358.4,4822.0,68434.2,7980.4,5600.6,91037.6,11907.4,267.4,10645.8,5177.4,568.2,222.8,2546.8,54.0,96.8,162.8,41.2,1.6,0.0,28.6,0.0,0.0,18.8,1.6,2.2,8.6,175.0,0.0,12.4,0.0,0.0,0.0,0.8,544.6089,1.8,0.6,321.4725,10.0,7.6,0.0,451.217,10.2,9.0333,0.8235,2.0,0.4,0.0,0.0,0.6,1.2,0.6,0.8,16.4,22.2,2.8,14.0,0.0,0.0,3.2,2.0,5.0,0.8856,2.2,0.0,4.0,18.0,0.0,10.2,1.0,0.3018,2.2,0.4,0.0,,,,,False,0,True,39,False,1,True,1,True,2,True,8,1311,True
6.4,2.2,6.0,13.0,10341.4,0.8,0.0,0.0,0.0,2.6,4024.0,6715.8,6886.8,1.8,1276.0,9282.4,8272.0,0.0,17.0,4.2,1.0,444.4,33711.2,3090.4,3579.4,41066.8,6836.6,9558.8,80868.4,10584.0,342.6,13845.4,6089.6,656.0,706.4,5036.2,2587.6,83.0,233.2,41.4,1.2,2.0,23.4,0.0,0.0,14.8,1.8,1.4,6.6,180.0,0.0,16.4,0.0,0.0,135.0,0.2,497.551,2.2,0.6,2930.5437,12.4,4.0,0.0,436.3677,8.4,5.9667,1.1273,2.2,0.4,0.0,1.0,0.8,0.2,0.0,0.2,25.0,23.6,1.2,12.4,0.2,0.6,2.8,2.6,0.0,0.7252,1.4,0.0,1.0,11.0,0.0,11.2,1.2,1.3741,1.6,0.0,0.0,,,,,False,0,True,32,False,1,False,0,False,0,True,6,1276,True
2.0,5.0,2.0,13.4,11267.6,0.0,0.0,0.0,0.0,4.0,1464.4,6394.0,12284.2,1.6,1771.0,9393.2,8940.0,0.0,22.0,0.8,0.4,768.6,19721.4,1920.0,8149.0,83993.0,10594.4,12575.2,113445.8,13595.8,0.0,21330.8,9730.4,1080.2,605.6,4970.2,798.6,127.2,294.6,141.4,0.6,9.0,30.6,0.0,0.0,27.8,2.0,4.2,11.6,170.4,0.0,23.3,0.0,0.0,160.0,0.6,460.4602,5.0,0.2,798.7601,8.6,2.7,0.0,318.1257,10.4,0.9556,0.1481,0.6,0.4,0.0,0.0,0.0,0.0,0.6,0.2,26.2,16.8,0.2,4.0,0.0,0.0,0.8,1.0,5.0,0.9602,1.4,0.4,0.0,12.0,0.0,3.8,0.0,-0.0613,0.8,0.0,0.2,,,,,False,0,False,10,False,0,False,0,True,2,True,3,1771,False
2.0,4.8,2.2,11.0,7935.6,0.0,0.0,0.0,0.0,1.8,908.6,2924.0,7043.6,1.0,1318.0,6486.2,6011.0,0.0,15.2,1.2,0.8,533.6,19047.4,3188.2,7381.4,42764.8,3565.0,6235.4,65912.0,7129.6,329.4,14000.8,4099.2,376.0,383.0,3245.0,109.4,80.8,73.4,103.6,0.0,7.0,21.0,0.0,0.0,19.2,1.2,2.8,7.4,167.6,0.0,15.8,0.0,0.0,130.0,0.0,324.3202,4.8,0.6,438.9686,14.0,1.1,0.0,295.0568,10.4,1.08,0.175,0.4,0.2,0.4,0.0,0.0,0.0,0.6,0.4,12.0,13.8,0.8,4.2,0.0,0.0,0.8,0.0,0.0,0.8862,3.2,0.4,2.0,16.0,0.0,3.4,0.2,0.0288,1.0,0.0,0.0,,,,,False,0,False,10,True,1,False,0,False,0,False,0,1318,False
5.4,9.0,8.6,16.2,15791.8,0.6,0.0,0.0,0.0,3.2,606.0,6294.8,20011.6,1.2,2166.0,12970.2,12378.0,0.0,25.6,2.8,0.6,651.0,46125.0,9130.2,14563.2,98354.0,11847.2,14452.6,149235.0,22123.0,331.0,30416.0,4754.6,1144.4,1399.8,6736.8,594.8,139.2,491.6,279.0,0.2,10.0,33.8,0.2,0.0,27.0,1.8,2.4,11.0,248.4,0.0,26.8,1.0,0.2,570.0,0.2,612.8006,9.0,0.4,926.0026,29.0,1.6,0.2,359.2743,9.6,1.6127,0.3111,0.4,0.6,0.2,0.0,0.6,0.4,0.0,0.0,16.6,59.0,1.0,14.0,0.4,0.0,0.4,0.2,0.0,0.7618,1.2,0.2,2.0,18.0,0.0,10.4,2.8,-0.1205,1.2,0.0,0.0,1583.8067,,,,True,1,False,27,False,1,False,0,False,0,False,2,2166,False
7.0,7.2,10.8,16.0,15609.2,1.0,0.0,0.0,0.0,2.8,895.4,7708.8,26787.2,1.6,2036.0,12797.8,11990.0,0.0,25.6,3.0,1.6,738.2,51293.6,11685.6,9664.4,78006.0,8861.0,20267.8,134093.6,22096.4,0.0,30482.2,4792.8,1548.8,549.2,6755.4,1687.2,132.8,509.6,204.6,0.2,11.0,29.4,0.0,0.0,31.2,1.6,5.8,12.0,259.4,0.0,24.06,0.4,0.0,375.0,0.0,651.0914,7.2,1.0,1687.3471,22.4,1.6,0.0,377.112,12.0,2.5194,0.5086,1.4,0.6,1.0,0.0,1.0,2.0,0.4,0.2,29.2,32.6,0.4,17.8,0.0,0.0,0.8,0.6,0.0,0.9328,2.2,0.4,1.0,14.0,0.0,13.6,1.0,,,,,,,,,False,0,False,35,True,1,False,0,False,0,False,1,2036,False
6.8,4.0,5.4,15.6,14922.4,0.2,0.2,0.2,0.2,3.8,3354.8,14190.2,11915.0,2.2,1834.0,12705.0,11420.0,0.2,21.0,3.8,2.0,662.8,62550.8,10925.0,4781.2,87205.2,8645.2,14614.6,154831.6,20528.8,0.0,21406.6,5074.8,957.4,2009.6,5753.6,161.4,138.6,680.6,128.0,1.4,5.0,42.2,0.0,0.0,26.6,2.6,2.4,13.0,204.0,0.0,26.1,0.6,0.0,150.0,0.4,671.3644,4.0,1.4,161.5235,19.2,6.4,0.0,415.5005,10.4,3.7071,0.61,1.2,1.2,0.0,1.0,0.8,1.8,0.0,0.6,32.2,23.0,2.4,12.2,0.0,0.0,3.2,3.0,0.0,0.8879,0.4,0.2,2.0,20.0,0.0,9.2,0.0,0.4616,2.4,0.2,0.2,1397.1788,0.2,0.0,,True,1,False,34,True,3,True,1,False,0,True,8,1834,True
6.6,8.4,9.0,16.0,15784.2,0.6,0.2,0.0,0.0,2.6,2622.4,12054.4,25027.4,1.8,2050.0,13538.0,12840.0,0.0,21.8,3.2,1.4,668.6,19802.6,4546.2,8175.6,128252.2,13236.2,19708.2,153968.4,20391.2,0.0,29294.6,5912.6,2608.0,1409.6,5422.4,0.0,141.0,252.4,276.0,1.0,10.0,46.2,0.0,0.0,35.4,1.8,5.0,13.6,224.6,0.0,26.82,0.0,0.0,420.0,0.4,596.6938,8.4,1.2,0.0,11.6,7.3,0.0,396.1575,12.0,1.9137,0.3714,1.0,0.8,0.6,0.0,0.8,2.8,0.2,1.6,14.0,27.8,1.8,15.6,0.0,0.0,1.8,1.4,5.0,1.0436,8.0,0.6,3.0,33.0,0.0,7.8,3.2,0.3265,1.8,0.2,0.0,,,,,False,0,False,33,False,2,False,0,True,1,False,5,2050,False
3.8,6.0,5.2,16.6,16511.4,0.2,0.0,0.0,0.0,4.8,4137.6,20191.4,14475.6,3.6,2207.0,13686.2,12134.0,0.8,21.6,2.2,0.6,628.0,66810.8,9641.0,6712.0,82549.2,7028.6,15940.0,162407.6,18699.0,389.8,23370.0,13046.2,2028.8,717.0,7353.4,963.2,149.8,194.2,208.4,2.2,5.0,41.6,0.2,0.0,44.6,3.8,6.4,14.2,219.6,0.0,24.1,1.8,0.0,430.0,0.4,508.226,6.0,2.8,1353.2936,9.6,3.58,0.2,371.9851,12.8,1.8317,0.3103,2.0,0.2,0.0,13.0,0.2,0.6,0.6,1.4,10.8,18.0,0.8,9.0,0.0,0.8,2.6,3.8,0.0,1.2187,1.8,0.0,2.0,3.0,0.0,6.6,0.0,0.4087,0.4,0.0,0.0,1684.518,,,,True,2,True,19,True,5,True,4,True,1,True,11,2207,True
4.4,7.2,5.2,13.6,11749.0,0.4,0.0,0.0,0.0,6.2,1573.8,8148.4,18532.0,4.4,1712.0,10261.6,9591.6,0.0,25.6,1.4,0.6,543.0,27278.2,4127.8,9406.6,68061.0,7019.6,11477.4,107399.4,13094.6,624.2,23022.6,12059.6,1946.8,2137.6,2245.2,69.6,123.6,369.0,186.8,0.6,11.0,27.8,0.0,0.0,25.8,4.6,3.4,13.0,235.0,0.0,20.4,0.2,0.0,430.0,0.0,458.659,7.2,0.4,694.0009,21.2,0.8,0.0,359.4367,12.8,1.7109,0.2667,0.6,0.6,0.2,0.0,0.4,0.6,0.4,1.0,117.6,30.2,1.0,9.6,0.0,0.0,1.6,1.4,5.0,0.9236,2.0,0.4,6.0,107.0,0.0,8.6,1.6,-0.0274,0.8,0.0,0.0,,,,,False,0,False,22,True,1,False,0,True,2,True,3,1712,False
6.2,8.6,9.4,15.0,14086.4,0.6,0.0,0.0,0.0,6.2,1651.8,8439.8,24286.2,3.2,1887.0,12117.0,11280.0,0.0,25.6,2.6,1.2,482.8,54934.2,9085.0,9423.0,60319.0,8746.6,15189.6,123749.8,20095.6,181.8,29388.4,8495.2,2263.2,4774.6,10795.0,334.2,121.2,247.2,224.4,0.6,9.0,29.6,0.0,0.0,32.4,3.2,4.4,13.6,216.0,0.0,21.64,0.4,0.0,500.0,0.0,638.8582,8.6,0.2,516.2581,38.6,0.8,0.0,385.2181,9.6,1.9066,0.3628,1.0,1.0,0.2,0.0,0.6,1.2,0.2,0.6,18.8,19.0,1.4,15.6,0.0,0.0,1.2,1.2,0.0,1.0434,2.4,0.2,1.0,15.0,0.0,11.6,4.4,,,,,1520.9511,,,,True,1,False,31,False,0,False,0,True,1,False,3,1887,False
2.4,6.8,3.4,12.2,9402.6,0.2,0.0,0.0,0.0,4.0,103.4,1044.0,8770.2,1.4,1355.0,7703.2,7262.0,0.0,18.6,1.6,0.8,383.4,24996.6,3213.4,9494.2,50900.0,3327.0,5888.0,77998.4,6663.8,153.8,15882.4,2100.6,123.0,499.4,1401.0,98.6,98.4,199.2,157.0,0.0,11.0,19.4,0.0,0.0,17.0,1.6,4.2,6.2,119.2,0.0,17.2,0.0,0.0,410.0,0.0,294.8755,6.8,0.0,252.6892,8.6,0.0,0.0,340.8782,11.4,0.8607,0.1706,0.6,0.4,0.2,0.0,0.2,1.2,0.0,0.2,20.6,24.0,0.4,5.8,0.0,0.0,0.4,0.0,0.0,0.7732,3.8,0.0,1.0,14.0,0.0,3.4,0.0,-0.1023,0.8,0.0,0.0,,,,,False,0,False,12,False,0,False,0,False,0,False,0,1355,False
2.8,6.4,3.2,11.4,8327.2,0.4,0.0,0.0,0.0,2.6,227.4,2596.2,10062.8,1.2,1392.0,7138.6,6627.0,0.0,15.6,2.2,1.0,418.0,30401.4,4270.6,5557.0,28587.0,4524.6,9427.0,62016.4,9374.8,0.0,17592.0,3027.0,578.4,2606.8,2014.2,79.0,81.4,112.6,161.2,0.0,9.0,23.2,0.0,0.0,13.4,1.2,2.0,6.8,136.0,0.0,18.0,0.0,0.0,355.0,0.0,403.8034,6.4,0.4,79.1851,13.0,0.0,0.0,307.4911,9.6,1.1083,0.1875,0.4,0.6,0.2,0.0,0.4,0.2,0.4,0.6,53.4,22.6,1.0,6.0,0.0,0.8,0.0,0.0,0.0,0.5938,2.0,0.6,3.0,126.0,0.0,4.2,1.2,-0.2914,0.6,0.0,0.0,,,,,False,0,True,14,True,1,False,0,False,0,False,0,1392,False
